rating_id,user_id,place_id,rating_place,rating_food,rating_service,user_personal_traits,user_personality,user_preferences,user_other_demographics,user_fav_cuisines,user_fav_payment_method
713,1135,135063,0,0,0,"{birth_year: 1988, weight: 66, height: 1.54, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hunter-ostentatious', fav_color: 'purple', drink_level: 'casual drinker'}","{budget: 'low', smoker: FALSE, dress_preference: 'informal', ambience: 'family', transport: 'on foot'}","{religion: 'Catholic', employment: 'student'}","{'Organic-Healthy', 'Steaks', 'Middle_Eastern', 'Mediterranean', 'British', 'Austrian', 'Israeli', 'Doughnuts', 'Pizzeria', 'Seafood', 'Fast_Food', 'Moroccan', 'Hot_Dogs', 'Russian-Ukrainian', 'Malaysian', 'Burgers', 'Fusion', 'Korean', 'Japanese', 'Vegetarian', 'Turkish', 'Peruvian', 'Juice', 'Tapas', 'Eclectic', 'African', 'Basque', 'Canadian', 'Afghan', 'Diner', 'Irish', 'Sushi', 'Polynesian', 'Bagels', 'Tex-Mex', 'Cuban', 'Southwestern', 'Cafe-Coffee_Shop', 'Continental-European', 'Family', 'Indian-Pakistani', 'Tea_House', 'International', 'Pacific_Northwest', 'Australian', 'German', 'Regional', 'Spanish', 'Persian', 'Ethiopian', 'Romanian', 'Cambodian', 'Pacific_Rim', 'Tunisian', 'Filipino', 'Dim_Sum', 'Breakfast-Brunch', 'Contemporary', 'Greek', 'Thai', 'Swiss', 'Bar', 'Soup', 'American', 'Mongolian', 'Cajun-Creole', 'Armenian', 'Indigenous', 'Bar_Pub_Brewery', 'Hawaiian', 'Cafeteria', 'Lebanese', 'Chinese', 'Portuguese', 'Caribbean', 'Indonesian', 'Hungarian', 'Bakery', 'Dutch-Belgian', 'Deli-Sandwiches', 'Kosher', 'Fine_Dining', 'Jamaican', 'Tibetan', 'Latin_American', 'Southeast_Asian', 'Eastern_European', 'Mexican', 'Burmese', 'California', 'Game', 'Italian', 'Scandinavian', 'Chilean', 'Polish', 'North_African', 'Asian', 'Vietnamese', 'Barbecue', 'French', 'Brazilian', 'Southern', 'Dessert-Ice_Cream'}",{'cash'}
714,1135,132856,0,0,0,"{birth_year: 1988, weight: 66, height: 1.54, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hunter-ostentatious', fav_color: 'purple', drink_level: 'casual drinker'}","{budget: 'low', smoker: FALSE, dress_preference: 'informal', ambience: 'family', transport: 'on foot'}","{religion: 'Catholic', employment: 'student'}","{'Organic-Healthy', 'Steaks', 'Middle_Eastern', 'Mediterranean', 'British', 'Austrian', 'Israeli', 'Doughnuts', 'Pizzeria', 'Seafood', 'Fast_Food', 'Moroccan', 'Hot_Dogs', 'Russian-Ukrainian', 'Malaysian', 'Burgers', 'Fusion', 'Korean', 'Japanese', 'Vegetarian', 'Turkish', 'Peruvian', 'Juice', 'Tapas', 'Eclectic', 'African', 'Basque', 'Canadian', 'Afghan', 'Diner', 'Irish', 'Sushi', 'Polynesian', 'Bagels', 'Tex-Mex', 'Cuban', 'Southwestern', 'Cafe-Coffee_Shop', 'Continental-European', 'Family', 'Indian-Pakistani', 'Tea_House', 'International', 'Pacific_Northwest', 'Australian', 'German', 'Regional', 'Spanish', 'Persian', 'Ethiopian', 'Romanian', 'Cambodian', 'Pacific_Rim', 'Tunisian', 'Filipino', 'Dim_Sum', 'Breakfast-Brunch', 'Contemporary', 'Greek', 'Thai', 'Swiss', 'Bar', 'Soup', 'American', 'Mongolian', 'Cajun-Creole', 'Armenian', 'Indigenous', 'Bar_Pub_Brewery', 'Hawaiian', 'Cafeteria', 'Lebanese', 'Chinese', 'Portuguese', 'Caribbean', 'Indonesian', 'Hungarian', 'Bakery', 'Dutch-Belgian', 'Deli-Sandwiches', 'Kosher', 'Fine_Dining', 'Jamaican', 'Tibetan', 'Latin_American', 'Southeast_Asian', 'Eastern_European', 'Mexican', 'Burmese', 'California', 'Game', 'Italian', 'Scandinavian', 'Chilean', 'Polish', 'North_African', 'Asian', 'Vietnamese', 'Barbecue', 'French', 'Brazilian', 'Southern', 'Dessert-Ice_Cream'}",{'cash'}
715,1135,135045,0,0,0,"{birth_year: 1988, weight: 66, height: 1.54, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hunter-ostentatious', fav_color: 'purple', drink_level: 'casual drinker'}","{budget: 'low', smoker: FALSE, dress_preference: 'informal', ambience: 'family', transport: 'on foot'}","{religion: 'Catholic', employment: 'student'}","{'Organic-Healthy', 'Steaks', 'Middle_Eastern', 'Mediterranean', 'British', 'Austrian', 'Israeli', 'Doughnuts', 'Pizzeria', 'Seafood', 'Fast_Food', 'Moroccan', 'Hot_Dogs', 'Russian-Ukrainian', 'Malaysian', 'Burgers', 'Fusion', 'Korean', 'Japanese', 'Vegetarian', 'Turkish', 'Peruvian', 'Juice', 'Tapas', 'Eclectic', 'African', 'Basque', 'Canadian', 'Afghan', 'Diner', 'Irish', 'Sushi', 'Polynesian', 'Bagels', 'Tex-Mex', 'Cuban', 'Southwestern', 'Cafe-Coffee_Shop', 'Continental-European', 'Family', 'Indian-Pakistani', 'Tea_House', 'International', 'Pacific_Northwest', 'Australian', 'German', 'Regional', 'Spanish', 'Persian', 'Ethiopian', 'Romanian', 'Cambodian', 'Pacific_Rim', 'Tunisian', 'Filipino', 'Dim_Sum', 'Breakfast-Brunch', 'Contemporary', 'Greek', 'Thai', 'Swiss', 'Bar', 'Soup', 'American', 'Mongolian', 'Cajun-Creole', 'Armenian', 'Indigenous', 'Bar_Pub_Brewery', 'Hawaiian', 'Cafeteria', 'Lebanese', 'Chinese', 'Portuguese', 'Caribbean', 'Indonesian', 'Hungarian', 'Bakery', 'Dutch-Belgian', 'Deli-Sandwiches', 'Kosher', 'Fine_Dining', 'Jamaican', 'Tibetan', 'Latin_American', 'Southeast_Asian', 'Eastern_European', 'Mexican', 'Burmese', 'California', 'Game', 'Italian', 'Scandinavian', 'Chilean', 'Polish', 'North_African', 'Asian', 'Vietnamese', 'Barbecue', 'French', 'Brazilian', 'Southern', 'Dessert-Ice_Cream'}",{'cash'}
716,1135,135028,0,0,0,"{birth_year: 1988, weight: 66, height: 1.54, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hunter-ostentatious', fav_color: 'purple', drink_level: 'casual drinker'}","{budget: 'low', smoker: FALSE, dress_preference: 'informal', ambience: 'family', transport: 'on foot'}","{religion: 'Catholic', employment: 'student'}","{'Organic-Healthy', 'Steaks', 'Middle_Eastern', 'Mediterranean', 'British', 'Austrian', 'Israeli', 'Doughnuts', 'Pizzeria', 'Seafood', 'Fast_Food', 'Moroccan', 'Hot_Dogs', 'Russian-Ukrainian', 'Malaysian', 'Burgers', 'Fusion', 'Korean', 'Japanese', 'Vegetarian', 'Turkish', 'Peruvian', 'Juice', 'Tapas', 'Eclectic', 'African', 'Basque', 'Canadian', 'Afghan', 'Diner', 'Irish', 'Sushi', 'Polynesian', 'Bagels', 'Tex-Mex', 'Cuban', 'Southwestern', 'Cafe-Coffee_Shop', 'Continental-European', 'Family', 'Indian-Pakistani', 'Tea_House', 'International', 'Pacific_Northwest', 'Australian', 'German', 'Regional', 'Spanish', 'Persian', 'Ethiopian', 'Romanian', 'Cambodian', 'Pacific_Rim', 'Tunisian', 'Filipino', 'Dim_Sum', 'Breakfast-Brunch', 'Contemporary', 'Greek', 'Thai', 'Swiss', 'Bar', 'Soup', 'American', 'Mongolian', 'Cajun-Creole', 'Armenian', 'Indigenous', 'Bar_Pub_Brewery', 'Hawaiian', 'Cafeteria', 'Lebanese', 'Chinese', 'Portuguese', 'Caribbean', 'Indonesian', 'Hungarian', 'Bakery', 'Dutch-Belgian', 'Deli-Sandwiches', 'Kosher', 'Fine_Dining', 'Jamaican', 'Tibetan', 'Latin_American', 'Southeast_Asian', 'Eastern_European', 'Mexican', 'Burmese', 'California', 'Game', 'Italian', 'Scandinavian', 'Chilean', 'Polish', 'North_African', 'Asian', 'Vietnamese', 'Barbecue', 'French', 'Brazilian', 'Southern', 'Dessert-Ice_Cream'}",{'cash'}
717,1135,135032,0,0,0,"{birth_year: 1988, weight: 66, height: 1.54, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hunter-ostentatious', fav_color: 'purple', drink_level: 'casual drinker'}","{budget: 'low', smoker: FALSE, dress_preference: 'informal', ambience: 'family', transport: 'on foot'}","{religion: 'Catholic', employment: 'student'}","{'Organic-Healthy', 'Steaks', 'Middle_Eastern', 'Mediterranean', 'British', 'Austrian', 'Israeli', 'Doughnuts', 'Pizzeria', 'Seafood', 'Fast_Food', 'Moroccan', 'Hot_Dogs', 'Russian-Ukrainian', 'Malaysian', 'Burgers', 'Fusion', 'Korean', 'Japanese', 'Vegetarian', 'Turkish', 'Peruvian', 'Juice', 'Tapas', 'Eclectic', 'African', 'Basque', 'Canadian', 'Afghan', 'Diner', 'Irish', 'Sushi', 'Polynesian', 'Bagels', 'Tex-Mex', 'Cuban', 'Southwestern', 'Cafe-Coffee_Shop', 'Continental-European', 'Family', 'Indian-Pakistani', 'Tea_House', 'International', 'Pacific_Northwest', 'Australian', 'German', 'Regional', 'Spanish', 'Persian', 'Ethiopian', 'Romanian', 'Cambodian', 'Pacific_Rim', 'Tunisian', 'Filipino', 'Dim_Sum', 'Breakfast-Brunch', 'Contemporary', 'Greek', 'Thai', 'Swiss', 'Bar', 'Soup', 'American', 'Mongolian', 'Cajun-Creole', 'Armenian', 'Indigenous', 'Bar_Pub_Brewery', 'Hawaiian', 'Cafeteria', 'Lebanese', 'Chinese', 'Portuguese', 'Caribbean', 'Indonesian', 'Hungarian', 'Bakery', 'Dutch-Belgian', 'Deli-Sandwiches', 'Kosher', 'Fine_Dining', 'Jamaican', 'Tibetan', 'Latin_American', 'Southeast_Asian', 'Eastern_European', 'Mexican', 'Burmese', 'California', 'Game', 'Italian', 'Scandinavian', 'Chilean', 'Polish', 'North_African', 'Asian', 'Vietnamese', 'Barbecue', 'French', 'Brazilian', 'Southern', 'Dessert-Ice_Cream'}",{'cash'}
718,1135,135042,0,0,0,"{birth_year: 1988, weight: 66, height: 1.54, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hunter-ostentatious', fav_color: 'purple', drink_level: 'casual drinker'}","{budget: 'low', smoker: FALSE, dress_preference: 'informal', ambience: 'family', transport: 'on foot'}","{religion: 'Catholic', employment: 'student'}","{'Organic-Healthy', 'Steaks', 'Middle_Eastern', 'Mediterranean', 'British', 'Austrian', 'Israeli', 'Doughnuts', 'Pizzeria', 'Seafood', 'Fast_Food', 'Moroccan', 'Hot_Dogs', 'Russian-Ukrainian', 'Malaysian', 'Burgers', 'Fusion', 'Korean', 'Japanese', 'Vegetarian', 'Turkish', 'Peruvian', 'Juice', 'Tapas', 'Eclectic', 'African', 'Basque', 'Canadian', 'Afghan', 'Diner', 'Irish', 'Sushi', 'Polynesian', 'Bagels', 'Tex-Mex', 'Cuban', 'Southwestern', 'Cafe-Coffee_Shop', 'Continental-European', 'Family', 'Indian-Pakistani', 'Tea_House', 'International', 'Pacific_Northwest', 'Australian', 'German', 'Regional', 'Spanish', 'Persian', 'Ethiopian', 'Romanian', 'Cambodian', 'Pacific_Rim', 'Tunisian', 'Filipino', 'Dim_Sum', 'Breakfast-Brunch', 'Contemporary', 'Greek', 'Thai', 'Swiss', 'Bar', 'Soup', 'American', 'Mongolian', 'Cajun-Creole', 'Armenian', 'Indigenous', 'Bar_Pub_Brewery', 'Hawaiian', 'Cafeteria', 'Lebanese', 'Chinese', 'Portuguese', 'Caribbean', 'Indonesian', 'Hungarian', 'Bakery', 'Dutch-Belgian', 'Deli-Sandwiches', 'Kosher', 'Fine_Dining', 'Jamaican', 'Tibetan', 'Latin_American', 'Southeast_Asian', 'Eastern_European', 'Mexican', 'Burmese', 'California', 'Game', 'Italian', 'Scandinavian', 'Chilean', 'Polish', 'North_African', 'Asian', 'Vietnamese', 'Barbecue', 'French', 'Brazilian', 'Southern', 'Dessert-Ice_Cream'}",{'cash'}
719,1135,135060,0,0,0,"{birth_year: 1988, weight: 66, height: 1.54, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hunter-ostentatious', fav_color: 'purple', drink_level: 'casual drinker'}","{budget: 'low', smoker: FALSE, dress_preference: 'informal', ambience: 'family', transport: 'on foot'}","{religion: 'Catholic', employment: 'student'}","{'Organic-Healthy', 'Steaks', 'Middle_Eastern', 'Mediterranean', 'British', 'Austrian', 'Israeli', 'Doughnuts', 'Pizzeria', 'Seafood', 'Fast_Food', 'Moroccan', 'Hot_Dogs', 'Russian-Ukrainian', 'Malaysian', 'Burgers', 'Fusion', 'Korean', 'Japanese', 'Vegetarian', 'Turkish', 'Peruvian', 'Juice', 'Tapas', 'Eclectic', 'African', 'Basque', 'Canadian', 'Afghan', 'Diner', 'Irish', 'Sushi', 'Polynesian', 'Bagels', 'Tex-Mex', 'Cuban', 'Southwestern', 'Cafe-Coffee_Shop', 'Continental-European', 'Family', 'Indian-Pakistani', 'Tea_House', 'International', 'Pacific_Northwest', 'Australian', 'German', 'Regional', 'Spanish', 'Persian', 'Ethiopian', 'Romanian', 'Cambodian', 'Pacific_Rim', 'Tunisian', 'Filipino', 'Dim_Sum', 'Breakfast-Brunch', 'Contemporary', 'Greek', 'Thai', 'Swiss', 'Bar', 'Soup', 'American', 'Mongolian', 'Cajun-Creole', 'Armenian', 'Indigenous', 'Bar_Pub_Brewery', 'Hawaiian', 'Cafeteria', 'Lebanese', 'Chinese', 'Portuguese', 'Caribbean', 'Indonesian', 'Hungarian', 'Bakery', 'Dutch-Belgian', 'Deli-Sandwiches', 'Kosher', 'Fine_Dining', 'Jamaican', 'Tibetan', 'Latin_American', 'Southeast_Asian', 'Eastern_European', 'Mexican', 'Burmese', 'California', 'Game', 'Italian', 'Scandinavian', 'Chilean', 'Polish', 'North_African', 'Asian', 'Vietnamese', 'Barbecue', 'French', 'Brazilian', 'Southern', 'Dessert-Ice_Cream'}",{'cash'}
720,1048,135049,1,0,2,"{birth_year: 1988, weight: 65, height: 1.7, marital_status: 'single'}","{interest: 'eco-friendly', type_of_worker: 'thrifty-protector', fav_color: 'green', drink_level: 'casual drinker'}","{budget: 'medium', smoker: TRUE, dress_preference: 'no preference', ambience: , transport: 'public'}","{religion: 'none', employment: 'student'}",{'Mexican'},{'cash'}
721,1048,135026,2,2,2,"{birth_year: 1988, weight: 65, height: 1.7, marital_status: 'single'}","{interest: 'eco-friendly', type_of_worker: 'thrifty-protector', fav_color: 'green', drink_level: 'casual drinker'}","{budget: 'medium', smoker: TRUE, dress_preference: 'no preference', ambience: , transport: 'public'}","{religion: 'none', employment: 'student'}",{'Mexican'},{'cash'}
722,1048,135034,2,2,1,"{birth_year: 1988, weight: 65, height: 1.7, marital_status: 'single'}","{interest: 'eco-friendly', type_of_worker: 'thrifty-protector', fav_color: 'green', drink_level: 'casual drinker'}","{budget: 'medium', smoker: TRUE, dress_preference: 'no preference', ambience: , transport: 'public'}","{religion: 'none', employment: 'student'}",{'Mexican'},{'cash'}
723,1048,135048,0,1,0,"{birth_year: 1988, weight: 65, height: 1.7, marital_status: 'single'}","{interest: 'eco-friendly', type_of_worker: 'thrifty-protector', fav_color: 'green', drink_level: 'casual drinker'}","{budget: 'medium', smoker: TRUE, dress_preference: 'no preference', ambience: , transport: 'public'}","{religion: 'none', employment: 'student'}",{'Mexican'},{'cash'}
724,1048,135065,2,2,0,"{birth_year: 1988, weight: 65, height: 1.7, marital_status: 'single'}","{interest: 'eco-friendly', type_of_worker: 'thrifty-protector', fav_color: 'green', drink_level: 'casual drinker'}","{budget: 'medium', smoker: TRUE, dress_preference: 'no preference', ambience: , transport: 'public'}","{religion: 'none', employment: 'student'}",{'Mexican'},{'cash'}
725,1048,132755,2,2,2,"{birth_year: 1988, weight: 65, height: 1.7, marital_status: 'single'}","{interest: 'eco-friendly', type_of_worker: 'thrifty-protector', fav_color: 'green', drink_level: 'casual drinker'}","{budget: 'medium', smoker: TRUE, dress_preference: 'no preference', ambience: , transport: 'public'}","{religion: 'none', employment: 'student'}",{'Mexican'},{'cash'}
726,1048,132723,2,2,2,"{birth_year: 1988, weight: 65, height: 1.7, marital_status: 'single'}","{interest: 'eco-friendly', type_of_worker: 'thrifty-protector', fav_color: 'green', drink_level: 'casual drinker'}","{budget: 'medium', smoker: TRUE, dress_preference: 'no preference', ambience: , transport: 'public'}","{religion: 'none', employment: 'student'}",{'Mexican'},{'cash'}
727,1062,135085,0,0,0,"{birth_year: 1985, weight: 88, height: 1.68, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hard-worker', fav_color: 'yellow', drink_level: 'casual drinker'}","{budget: 'medium', smoker: FALSE, dress_preference: 'informal', ambience: 'friends', transport: 'car owner'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},"{'VISA', 'cash'}"
728,1062,135053,0,0,0,"{birth_year: 1985, weight: 88, height: 1.68, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hard-worker', fav_color: 'yellow', drink_level: 'casual drinker'}","{budget: 'medium', smoker: FALSE, dress_preference: 'informal', ambience: 'friends', transport: 'car owner'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},"{'VISA', 'cash'}"
729,1092,135071,1,0,0,"{birth_year: 1990, weight: 70, height: 1.69, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'thrifty-protector', fav_color: 'red', drink_level: 'abstemious'}","{budget: 'medium', smoker: FALSE, dress_preference: 'formal', ambience: 'solitary', transport: 'public'}","{religion: 'Catholic', employment: }",{'Game'},{'cash'}
730,1062,132825,0,0,0,"{birth_year: 1985, weight: 88, height: 1.68, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hard-worker', fav_color: 'yellow', drink_level: 'casual drinker'}","{budget: 'medium', smoker: FALSE, dress_preference: 'informal', ambience: 'friends', transport: 'car owner'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},"{'VISA', 'cash'}"
731,1092,135085,0,0,0,"{birth_year: 1990, weight: 70, height: 1.69, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'thrifty-protector', fav_color: 'red', drink_level: 'abstemious'}","{budget: 'medium', smoker: FALSE, dress_preference: 'formal', ambience: 'solitary', transport: 'public'}","{religion: 'Catholic', employment: }",{'Game'},{'cash'}
732,1062,135052,0,0,0,"{birth_year: 1985, weight: 88, height: 1.68, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hard-worker', fav_color: 'yellow', drink_level: 'casual drinker'}","{budget: 'medium', smoker: FALSE, dress_preference: 'informal', ambience: 'friends', transport: 'car owner'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},"{'VISA', 'cash'}"
733,1092,135046,0,0,0,"{birth_year: 1990, weight: 70, height: 1.69, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'thrifty-protector', fav_color: 'red', drink_level: 'abstemious'}","{budget: 'medium', smoker: FALSE, dress_preference: 'formal', ambience: 'solitary', transport: 'public'}","{religion: 'Catholic', employment: }",{'Game'},{'cash'}
734,1062,135062,0,0,0,"{birth_year: 1985, weight: 88, height: 1.68, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hard-worker', fav_color: 'yellow', drink_level: 'casual drinker'}","{budget: 'medium', smoker: FALSE, dress_preference: 'informal', ambience: 'friends', transport: 'car owner'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},"{'VISA', 'cash'}"
735,1092,132572,1,0,0,"{birth_year: 1990, weight: 70, height: 1.69, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'thrifty-protector', fav_color: 'red', drink_level: 'abstemious'}","{budget: 'medium', smoker: FALSE, dress_preference: 'formal', ambience: 'solitary', transport: 'public'}","{religion: 'Catholic', employment: }",{'Game'},{'cash'}
736,1062,135038,0,0,0,"{birth_year: 1985, weight: 88, height: 1.68, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hard-worker', fav_color: 'yellow', drink_level: 'casual drinker'}","{budget: 'medium', smoker: FALSE, dress_preference: 'informal', ambience: 'friends', transport: 'car owner'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},"{'VISA', 'cash'}"
737,1062,135045,0,0,0,"{birth_year: 1985, weight: 88, height: 1.68, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hard-worker', fav_color: 'yellow', drink_level: 'casual drinker'}","{budget: 'medium', smoker: FALSE, dress_preference: 'informal', ambience: 'friends', transport: 'car owner'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},"{'VISA', 'cash'}"
738,1092,135025,2,1,1,"{birth_year: 1990, weight: 70, height: 1.69, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'thrifty-protector', fav_color: 'red', drink_level: 'abstemious'}","{budget: 'medium', smoker: FALSE, dress_preference: 'formal', ambience: 'solitary', transport: 'public'}","{religion: 'Catholic', employment: }",{'Game'},{'cash'}
739,1062,132834,0,0,0,"{birth_year: 1985, weight: 88, height: 1.68, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hard-worker', fav_color: 'yellow', drink_level: 'casual drinker'}","{budget: 'medium', smoker: FALSE, dress_preference: 'informal', ambience: 'friends', transport: 'car owner'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},"{'VISA', 'cash'}"
740,1092,132723,1,1,1,"{birth_year: 1990, weight: 70, height: 1.69, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'thrifty-protector', fav_color: 'red', drink_level: 'abstemious'}","{budget: 'medium', smoker: FALSE, dress_preference: 'formal', ambience: 'solitary', transport: 'public'}","{religion: 'Catholic', employment: }",{'Game'},{'cash'}
741,1051,134996,1,1,2,"{birth_year: 1979, weight: 74, height: 1.76, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'thrifty-protector', fav_color: 'blue', drink_level: 'casual drinker'}","{budget: 'medium', smoker: FALSE, dress_preference: 'no preference', ambience: 'family', transport: 'public'}","{religion: 'none', employment: 'professional'}",{'Mexican'},"{'VISA', 'cash'}"
742,1013,132875,2,2,1,"{birth_year: 1982, weight: 80, height: 1.75, marital_status: 'widow'}","{interest: 'retro', type_of_worker: 'thrifty-protector', fav_color: 'blue', drink_level: 'abstemious'}","{budget: 'medium', smoker: FALSE, dress_preference: 'no preference', ambience: 'friends', transport: 'public'}","{religion: 'none', employment: 'professional'}",{'Japanese'},"{'MasterCard-Eurocard', 'cash'}"
743,1085,135043,2,2,2,"{birth_year: 1988, weight: 84, height: 1.7, marital_status: 'single'}","{interest: 'technology', type_of_worker: 'thrifty-protector', fav_color: 'black', drink_level: 'abstemious'}","{budget: , smoker: FALSE, dress_preference: 'no preference', ambience: 'solitary', transport: 'car owner'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},{'cash'}
