rating_id,user_id,place_id,rating_place,rating_food,rating_service,place_name,place_address,place_features,parking_arrangements,accepted_payment_modes,cuisines
612,1008,132851,1,1,1,KFC,"{street: , city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},"{'American', ' Game'}"
613,1099,132856,1,1,0,Unicols Pizza,"{street: 'Plaza del Carmen', city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{'Italian'}
614,1008,132869,1,1,1,Dominos Pizza,"{street: 'Ricardo B. Anaya', city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{'Pizzeria'}
615,1099,135066,1,1,1,Restaurante Guerra,"{street: '20 de Noviembre 1817 Tlaxcala', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{}
616,1008,135069,1,1,1,Abondance Restaurante Bar,"{street: 'Industrias 908 Valle Dorado', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{'Bar'}
617,1099,135038,0,1,1,Restaurant la Chalita,"{street: 'Guajardo Sn San Luis Potosi Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{}
618,1099,135060,2,2,2,Restaurante Marisco Sam,"{street: 'Ignacio Allende 785 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{'Seafood'}
619,1099,135045,1,1,1,Restaurante la Gran Via,"{street: 'Venustiano Carranza 560 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'casual', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{}
620,1008,132846,1,1,1,el lechon potosino,"{street: 'circuito oriente esq. carretera 57', city: 'san luis potosi', state: 'slp', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'permitted', dress_code: 'casual', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'open', other_services: 'none'}",none,{'cash'},{'International'}
621,1008,135054,1,1,1,Restaurante y Pescaderia Tampico,"{street: 'Ricardo B. Anaya 2700 Estrella de Oriente', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{'Seafood'}
622,1099,135042,1,1,1,Restaurant Oriental Express,"{street: 'Tangamanga 7 Tangamanga', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{'Chinese'}
623,1040,132773,1,1,1,El cotorreo,"{street: 'Emiliano Zapata Col. Tres de Mayo', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'permitted', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'open', other_services: 'none'}",none,{'cash'},"{'Family', ' Mexican'}"
624,1040,134999,1,1,1,Kiku Cuernavaca,"{street: 'Revolucion', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'any'},{'Japanese'}
625,1040,135013,2,2,2,Giovannis,"{street: '40 Norte Civac 1RA. Seccion', city: 'Jiutepec', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{}
626,1040,135019,1,2,1,Restaurant Bar Coty y Pablo,"{street: 'Paseo de Las Fuentes 24 Pedregal de Las Fuentes', city: 'Jiutepec', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'any'},{'Bar'}
627,1121,135021,0,0,0,Subway,"{street: 'Rio Mayo 17 Vista Hermosa', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 't', area: 'closed', other_services: 'none'}",public,{'cash'},{'Fast_Food'}
628,1110,135021,1,2,1,Subway,"{street: 'Rio Mayo 17 Vista Hermosa', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 't', area: 'closed', other_services: 'none'}",public,{'cash'},{'Fast_Food'}
629,1110,132767,2,2,2,Restaurant Familiar El Chino,"{street: 'Paseo de las Fuentes', city: 'Jiutepec', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'permitted', dress_code: 'casual', accessibility: 'partially', price: 'medium', franchise: 'f', area: 'open', other_services: 'variety'}",yes,"{'cash', ' VISA', ' American_Express'}",{'Vietnamese'}
630,1110,135013,2,2,2,Giovannis,"{street: '40 Norte Civac 1RA. Seccion', city: 'Jiutepec', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{}
631,1110,134999,2,2,2,Kiku Cuernavaca,"{street: 'Revolucion', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'any'},{'Japanese'}
632,1121,135019,2,2,2,Restaurant Bar Coty y Pablo,"{street: 'Paseo de Las Fuentes 24 Pedregal de Las Fuentes', city: 'Jiutepec', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'any'},{'Bar'}
633,1121,132767,2,2,2,Restaurant Familiar El Chino,"{street: 'Paseo de las Fuentes', city: 'Jiutepec', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'permitted', dress_code: 'casual', accessibility: 'partially', price: 'medium', franchise: 'f', area: 'open', other_services: 'variety'}",yes,"{'cash', ' VISA', ' American_Express'}",{'Vietnamese'}
634,1121,134999,2,2,2,Kiku Cuernavaca,"{street: 'Revolucion', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'any'},{'Japanese'}
635,1042,132768,2,2,1,Mariscos Tia Licha,"{street: 'avenida salvador montiel', city: 'cuernavaca', state: 'morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'casual', accessibility: 'partially', price: 'medium', franchise: 't', area: 'closed', other_services: 'none'}",none,"{'cash', ' bank_debit_cards'}",{'Family'}
636,1042,135021,1,2,0,Subway,"{street: 'Rio Mayo 17 Vista Hermosa', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 't', area: 'closed', other_services: 'none'}",public,{'cash'},{'Fast_Food'}
637,1042,134996,2,2,2,Sanborns Casa Piedra,"{street: 'Lomas del Mirador', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'only at bar', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 't', area: 'closed', other_services: 'Internet'}",yes,{'cash'},{}
638,1013,135079,1,1,1,Koye Sushi,"{street: 'Nereo Rodriguez Barragan 450 E Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",none,"{'cash', ' American_Express'}",{'Chinese'}
639,1013,135072,2,1,1,Sushi Itto,"{street: 'Venustiano Carranza 1809 C Polanco', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{'Japanese'}
640,1013,135085,1,2,0,Tortas Locas Hipocampo,"{street: 'Venustiano Carranza 719 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",public,{'cash'},{'Fast_Food'}
641,1013,135076,1,1,0,Restaurante Pueblo Bonito,"{street: 'Mexico 2015 Providencia', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{}
642,1054,135062,2,2,0,Restaurante El Cielo Potosino,"{street: 'Julian de Los Reyes 400 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{}
643,1054,135060,2,2,2,Restaurante Marisco Sam,"{street: 'Ignacio Allende 785 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{'Seafood'}
644,1054,135039,2,2,1,Restaurant de Mariscos de Picon,"{street: 'Miguel Barragan 46 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{'Seafood'}
645,1054,135052,2,2,1,La Cantina Restaurante,"{street: 'Ignacio Aldama 300 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Full_Bar', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard'}","{'Bar', ' Bar_Pub_Brewery'}"
646,1054,132856,2,2,2,Unicols Pizza,"{street: 'Plaza del Carmen', city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{'Italian'}
647,1054,135051,2,2,0,Restaurante Versalles,"{street: 'Francisco I. Madero 145 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{}
648,1054,135025,2,2,2,El Rincon de San Francisco,"{street: '1a. de Lozada 1', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{'Mexican'}
649,1054,135041,2,2,2,Luna Cafe,"{street: 'Francisco I. Madero 215', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},"{'Bar', ' Cafeteria'}"
650,1054,135038,2,1,1,Restaurant la Chalita,"{street: 'Guajardo Sn San Luis Potosi Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{}
651,1054,135032,1,1,1,Cafeteria y Restaurant El Pacifico,"{street: 'Constitucion 200 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",public,"{'cash', ' VISA', ' MasterCard-Eurocard'}","{'Cafeteria', ' Contemporary'}"
652,1054,135045,2,1,2,Restaurante la Gran Via,"{street: 'Venustiano Carranza 560 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'casual', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{}
653,1042,134986,2,2,2,Restaurant Las Mananitas,"{street: 'Ricardo Linares 107', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'formal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'any'},{'International'}
654,1042,134992,1,2,1,Restaurant Teely,"{street: 'La Pradera', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'casual', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{}
655,1111,132845,2,2,1,Cenaduria El Rincón de Tlaquepaque,"{street: 'av. seminario', city: 'san luis potosi', state: 'san luis potosi', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{'Mexican'}
656,1111,135071,2,2,2,Restaurante la Cantina,"{street: 'De La Estrella 2005 Estrella de Oriente', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Full_Bar', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}","{'Bar', ' Bar_Pub_Brewery'}"
657,1111,132858,1,1,1,Hamburguesas Valle Dorado,"{street: 'Av. Coral', city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{'Burgers'}
658,1111,132854,2,2,2,Sirlone,"{street: 'carr. mexico', city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' bank_debit_cards'}",{'International'}
659,1111,132877,1,1,1,sirloin stockade,"{street: , city: , state: , country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'any'},{}
660,1037,135071,1,0,0,Restaurante la Cantina,"{street: 'De La Estrella 2005 Estrella de Oriente', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Full_Bar', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}","{'Bar', ' Bar_Pub_Brewery'}"
661,1111,132851,2,1,0,KFC,"{street: , city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},"{'American', ' Game'}"
